FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set,Path
MSP-PODCAST_0003_0434.wav,N,3.0,3.166667,4.0,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0434.wav
MSP-PODCAST_0003_0435.wav,A,4.473684,1.947368,5.263158,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0435.wav
MSP-PODCAST_0003_0444.wav,X,3.2,3.6,3.4,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0444.wav
MSP-PODCAST_0003_0448.wav,A,4.6,2.2,5.8,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0448.wav
MSP-PODCAST_0003_0470.wav,C,5.0,3.416667,5.166667,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0470.wav
MSP-PODCAST_0003_0482.wav,X,6.4,4.2,6.2,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0482.wav
MSP-PODCAST_0003_0540.wav,H,4.0,5.6,4.4,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0540.wav
MSP-PODCAST_0003_0541.wav,N,2.8,4.0,4.2,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0541.wav
MSP-PODCAST_0003_0543.wav,O,4.0,3.6,5.2,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0543.wav
MSP-PODCAST_0003_0544.wav,S,4.2,3.8,4.6,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0544.wav
MSP-PODCAST_0003_0547.wav,N,3.857143,4.0,4.571429,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0547.wav
MSP-PODCAST_0003_0548.wav,X,3.2,3.0,3.4,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0548.wav
MSP-PODCAST_0003_0552.wav,X,4.0,4.666667,4.0,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0552.wav
MSP-PODCAST_0003_0554.wav,N,3.8,3.0,4.2,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0554.wav
MSP-PODCAST_0003_0555.wav,X,3.8,3.4,4.6,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0555.wav
MSP-PODCAST_0003_0556.wav,X,3.8,3.0,4.8,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0556.wav
MSP-PODCAST_0003_0575.wav,N,4.6,4.4,4.4,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0575.wav
MSP-PODCAST_0003_0583.wav,N,3.722222,3.0,4.111111,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0583.wav
MSP-PODCAST_0003_0584.wav,N,3.2,4.0,4.4,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0584.wav
MSP-PODCAST_0003_0588.wav,S,2.8,3.2,4.0,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0588.wav
MSP-PODCAST_0003_0591.wav,S,2.705882,2.235294,3.529412,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0591.wav
MSP-PODCAST_0003_0593.wav,C,3.4,2.4,4.8,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0593.wav
MSP-PODCAST_0003_0594.wav,N,3.4,4.0,4.0,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0594.wav
MSP-PODCAST_0003_0600.wav,X,2.8,3.2,3.2,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0600.wav
MSP-PODCAST_0003_0605.wav,N,4.238095,3.761905,4.904762,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0605.wav
MSP-PODCAST_0003_0609.wav,C,4.157895,2.842105,4.789474,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0609.wav
MSP-PODCAST_0003_0613.wav,O,3.2,2.8,4.6,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0613.wav
MSP-PODCAST_0003_0618.wav,X,3.0,5.0,5.2,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0618.wav
MSP-PODCAST_0003_0630.wav,A,5.1,2.8,5.05,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0630.wav
MSP-PODCAST_0003_0631.wav,N,3.916667,3.666667,4.25,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0631.wav
MSP-PODCAST_0003_0635.wav,N,3.0,3.8,3.4,3,Male,Train,Podcast Data/Audios/MSP-PODCAST_0003_0635.wav
MSP-PODCAST_0004_0001.wav,X,4.785714,2.714286,4.928571,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0004_0001.wav
MSP-PODCAST_0004_0029.wav,X,4.6,2.6,5.0,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0004_0029.wav
MSP-PODCAST_0004_0036.wav,X,5.0,2.823529,4.941176,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0004_0036.wav
MSP-PODCAST_0004_0065.wav,X,4.4,3.0,4.4,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0004_0065.wav
MSP-PODCAST_0004_0073.wav,X,4.8,4.4,5.0,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0004_0073.wav
MSP-PODCAST_0004_0076.wav,D,5.416667,3.416667,5.5,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0004_0076.wav
MSP-PODCAST_0004_0091.wav,U,5.578947,3.210526,5.315789,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0004_0091.wav
MSP-PODCAST_0004_0104.wav,X,4.6,4.4,3.6,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0004_0104.wav
MSP-PODCAST_0004_0114.wav,D,5.2,3.4,4.6,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0004_0114.wav
MSP-PODCAST_0005_0005.wav,C,5.294118,2.705882,5.470588,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0005.wav
MSP-PODCAST_0005_0042.wav,C,5.6,3.6,5.0,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0042.wav
MSP-PODCAST_0005_0044.wav,X,4.2,4.0,4.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0005_0044.wav
MSP-PODCAST_0005_0055.wav,X,4.4,2.8,5.6,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0055.wav
MSP-PODCAST_0005_0058.wav,H,5.0,5.578947,4.684211,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0058.wav
MSP-PODCAST_0005_0065.wav,A,4.894737,3.105263,4.947368,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0065.wav
MSP-PODCAST_0005_0066.wav,X,4.4,3.6,4.0,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0066.wav
MSP-PODCAST_0005_0083.wav,X,4.2,3.0,4.8,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0083.wav
MSP-PODCAST_0005_0101.wav,C,6.6,3.6,6.2,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0005_0101.wav
MSP-PODCAST_0005_0110.wav,X,4.833333,4.166667,4.333333,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0005_0110.wav
MSP-PODCAST_0005_0131.wav,N,5.0,4.0,5.2,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0131.wav
MSP-PODCAST_0005_0154.wav,D,4.4,2.8,5.0,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0154.wav
MSP-PODCAST_0005_0182.wav,D,4.4,2.6,4.4,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0182.wav
MSP-PODCAST_0005_0183.wav,D,4.6,2.0,4.6,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0183.wav
MSP-PODCAST_0005_0185.wav,A,5.263158,2.473684,5.842105,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0185.wav
MSP-PODCAST_0005_0187.wav,X,4.2,2.4,4.2,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0005_0187.wav
MSP-PODCAST_0005_0231.wav,C,4.0,3.0,4.4,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0005_0231.wav
MSP-PODCAST_0006_0070.wav,N,5.0,5.333333,5.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0006_0070.wav
MSP-PODCAST_0006_0110.wav,X,4.6,3.4,4.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0006_0110.wav
MSP-PODCAST_0006_0237.wav,N,2.6,4.0,3.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0006_0237.wav
MSP-PODCAST_0007_0004.wav,N,4.0,3.833333,4.5,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0007_0004.wav
MSP-PODCAST_0007_0017.wav,N,4.842105,3.578947,5.052632,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0007_0017.wav
MSP-PODCAST_0008_0067.wav,H,5.666667,5.5,5.416667,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0008_0067.wav
MSP-PODCAST_0008_0094.wav,N,3.166667,3.5,3.333333,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0008_0094.wav
MSP-PODCAST_0008_0103.wav,A,4.0,2.6,3.8,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0008_0103.wav
MSP-PODCAST_0008_0115.wav,N,4.333333,3.833333,3.833333,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0008_0115.wav
MSP-PODCAST_0008_0128.wav,N,4.2,4.4,4.8,129,Female,Train,Podcast Data/Audios/MSP-PODCAST_0008_0128.wav
MSP-PODCAST_0008_0196.wav,O,5.0,4.4,5.2,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0008_0196.wav
MSP-PODCAST_0009_0223.wav,N,4.777778,4.166667,4.777778,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0009_0223.wav
MSP-PODCAST_0009_0237.wav,H,4.333333,4.333333,4.666667,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0009_0237.wav
MSP-PODCAST_0009_0256.wav,H,5.428571,4.928571,5.142857,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0009_0256.wav
MSP-PODCAST_0009_0334.wav,N,3.666667,4.333333,4.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0009_0334.wav
MSP-PODCAST_0009_0380.wav,X,4.833333,4.166667,4.5,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0009_0380.wav
MSP-PODCAST_0010_0001.wav,N,3.166667,4.333333,4.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0010_0001.wav
MSP-PODCAST_0010_0018.wav,N,4.2,3.6,4.4,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0010_0018.wav
MSP-PODCAST_0010_0052.wav,H,4.5,5.722222,5.277778,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0010_0052.wav
MSP-PODCAST_0011_0006.wav,X,4.8,3.4,4.8,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0006.wav
MSP-PODCAST_0011_0009.wav,H,4.894737,4.631579,4.947368,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0009.wav
MSP-PODCAST_0011_0030.wav,D,4.0,2.2,4.8,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0030.wav
MSP-PODCAST_0011_0055.wav,H,4.916667,4.916667,5.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0011_0055.wav
MSP-PODCAST_0011_0060.wav,N,3.4,4.2,4.8,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0060.wav
MSP-PODCAST_0011_0084.wav,X,4.2,3.2,4.8,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0084.wav
MSP-PODCAST_0011_0119.wav,X,4.4,3.8,4.8,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0119.wav
MSP-PODCAST_0011_0132.wav,C,5.0,2.0,4.8,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0132.wav
MSP-PODCAST_0011_0156.wav,N,3.333333,3.333333,3.166667,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0011_0156.wav
MSP-PODCAST_0011_0161.wav,C,4.833333,3.5,5.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0011_0161.wav
MSP-PODCAST_0011_0191.wav,N,4.6,5.0,4.4,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0191.wav
MSP-PODCAST_0011_0200.wav,N,5.4,3.4,5.0,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0200.wav
MSP-PODCAST_0011_0207.wav,A,5.210526,3.578947,5.157895,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0207.wav
MSP-PODCAST_0011_0230.wav,N,4.6,3.2,4.8,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0230.wav
MSP-PODCAST_0011_0274.wav,H,4.833333,5.333333,4.5,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0011_0274.wav
MSP-PODCAST_0011_0370.wav,H,5.210526,5.526316,5.315789,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0370.wav
MSP-PODCAST_0011_0378.wav,X,3.2,4.8,4.2,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0378.wav
MSP-PODCAST_0011_0384.wav,N,5.6,4.6,4.8,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0011_0384.wav
MSP-PODCAST_0011_0396.wav,N,3.8,4.2,4.8,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0011_0396.wav
MSP-PODCAST_0011_0429.wav,A,5.6,3.4,6.0,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0429.wav
MSP-PODCAST_0011_0475.wav,X,4.894737,3.315789,5.0,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0475.wav
MSP-PODCAST_0011_0507.wav,U,5.736842,5.105263,5.157895,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0011_0507.wav
MSP-PODCAST_0012_0067.wav,N,4.0,3.2,4.2,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0067.wav
MSP-PODCAST_0012_0069.wav,N,4.166667,4.666667,4.666667,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0069.wav
MSP-PODCAST_0012_0073.wav,N,4.0,4.333333,4.333333,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0073.wav
MSP-PODCAST_0012_0082.wav,N,3.833333,3.833333,3.833333,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0082.wav
MSP-PODCAST_0012_0101.wav,A,4.5,3.333333,4.666667,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0101.wav
MSP-PODCAST_0012_0105.wav,N,3.4,4.0,3.8,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0105.wav
MSP-PODCAST_0012_0159.wav,N,3.307692,3.076923,4.076923,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0159.wav
MSP-PODCAST_0012_0163.wav,A,4.705882,3.647059,4.882353,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0163.wav
MSP-PODCAST_0012_0223.wav,N,3.944444,4.444444,4.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0223.wav
MSP-PODCAST_0012_0226.wav,N,3.8,3.6,3.6,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0226.wav
MSP-PODCAST_0012_0254.wav,X,5.0,3.210526,4.631579,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0012_0254.wav
MSP-PODCAST_0013_0056.wav,N,3.111111,3.722222,3.666667,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0013_0056.wav
MSP-PODCAST_0013_0216.wav,X,4.5,2.777778,4.388889,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0013_0216.wav
MSP-PODCAST_0013_0234.wav,D,3.117647,2.764706,3.823529,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0013_0234.wav
MSP-PODCAST_0013_0280.wav,H,5.2,4.4,5.2,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0013_0280.wav
MSP-PODCAST_0013_0399.wav,X,4.75,3.0,5.083333,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0013_0399.wav
MSP-PODCAST_0013_0432.wav,F,4.8,2.2,5.2,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0013_0432.wav
MSP-PODCAST_0013_0481.wav,N,3.0,3.4,4.2,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0013_0481.wav
MSP-PODCAST_0013_0500.wav,D,4.333333,2.166667,4.708333,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0013_0500.wav
MSP-PODCAST_0013_0504.wav,D,4.6,2.2,4.8,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0013_0504.wav
MSP-PODCAST_0013_0563.wav,X,5.0,3.8,5.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0013_0563.wav
MSP-PODCAST_0013_0575.wav,C,4.947368,2.894737,4.894737,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0013_0575.wav
MSP-PODCAST_0014_0004.wav,N,4.8,4.6,5.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0004.wav
MSP-PODCAST_0014_0038.wav,N,3.8,4.0,4.2,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0014_0038.wav
MSP-PODCAST_0014_0094.wav,N,5.230769,3.846154,4.846154,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0094.wav
MSP-PODCAST_0014_0110.wav,N,4.055556,4.055556,4.444444,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0110.wav
MSP-PODCAST_0014_0130.wav,D,4.705882,2.705882,5.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0130.wav
MSP-PODCAST_0014_0245.wav,N,3.6,4.8,4.8,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0245.wav
MSP-PODCAST_0014_0251.wav,X,4.833333,4.333333,5.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0251.wav
MSP-PODCAST_0014_0252.wav,N,4.2,3.6,4.0,1,Male,Train,Podcast Data/Audios/MSP-PODCAST_0014_0252.wav
MSP-PODCAST_0014_0284.wav,D,5.6,3.4,5.4,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0284.wav
MSP-PODCAST_0014_0286.wav,N,5.0,4.333333,5.166667,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0286.wav
MSP-PODCAST_0014_0304.wav,C,5.0,3.153846,5.153846,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0014_0304.wav
MSP-PODCAST_0014_0359.wav,C,4.2,2.8,4.2,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0359.wav
MSP-PODCAST_0014_0361.wav,N,4.2,3.4,4.8,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0361.wav
MSP-PODCAST_0014_0380.wav,N,4.5,3.666667,4.666667,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0380.wav
MSP-PODCAST_0014_0381.wav,C,4.666667,4.333333,5.333333,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0381.wav
MSP-PODCAST_0014_0385.wav,A,4.8,2.2,4.6,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0385.wav
MSP-PODCAST_0014_0391.wav,X,4.928571,3.642857,5.071429,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0391.wav
MSP-PODCAST_0014_0411.wav,N,5.25,4.916667,5.333333,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0411.wav
MSP-PODCAST_0014_0413.wav,N,3.6,4.2,3.4,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0413.wav
MSP-PODCAST_0014_0420.wav,X,5.0,4.833333,4.833333,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0014_0420.wav
MSP-PODCAST_0014_0425.wav,N,3.833333,4.0,3.833333,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0425.wav
MSP-PODCAST_0014_0428.wav,N,5.0,4.4,5.0,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0428.wav
MSP-PODCAST_0014_0429.wav,N,5.333333,5.0,5.5,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0429.wav
MSP-PODCAST_0014_0434.wav,N,3.833333,3.333333,4.333333,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0434.wav
MSP-PODCAST_0014_0438.wav,O,4.6,4.6,5.0,394,Female,Train,Podcast Data/Audios/MSP-PODCAST_0014_0438.wav
MSP-PODCAST_0014_0457.wav,N,3.0,3.2,3.2,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0457.wav
MSP-PODCAST_0014_0505.wav,N,4.833333,3.833333,4.666667,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0014_0505.wav
MSP-PODCAST_0014_0526.wav,N,5.0,4.0,4.666667,85,Male,Train,Podcast Data/Audios/MSP-PODCAST_0014_0526.wav
MSP-PODCAST_0014_0597.wav,N,3.4,4.4,4.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0014_0597.wav
MSP-PODCAST_0014_0650.wav,H,4.25,5.333333,4.583333,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0014_0650.wav
MSP-PODCAST_0015_0293.wav,A,5.2,3.0,5.0,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0015_0293.wav
MSP-PODCAST_0015_0304.wav,A,4.642857,4.357143,4.071429,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0015_0304.wav
MSP-PODCAST_0015_0397.wav,N,4.5,3.5,4.333333,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0015_0397.wav
MSP-PODCAST_0016_0003.wav,H,5.75,5.333333,5.75,Unknown,Unknown,Train,Podcast Data/Audios/MSP-PODCAST_0016_0003.wav
MSP-PODCAST_0016_0098.wav,S,5.0,2.2,4.2,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0016_0098.wav
MSP-PODCAST_0016_0103.wav,D,4.916667,3.916667,4.75,415,Male,Train,Podcast Data/Audios/MSP-PODCAST_0016_0103.wav
